,Unnamed: 0,职位名,链接,公司,工作地点,薪资,经验,学历,地区,月薪,大专,本科,硕士,高中
596,1172,高级DBA工程师,http://jobs.51job.com/shanghai-xhq/66740926.html?s=01&t=0,上海麦子资产管理有限公司,上海-徐汇区,1.5-2万/月,5-7年经验,本科,0,17500.0,0,1,0,0
597,1174,Web全栈工程师,http://jobs.51job.com/suzhou/89086421.html?s=01&t=0,福氏工程管理（苏州）有限公司,苏州,0.8-1万/月,1年经验,本科,36,9000.0,0,1,0,0
598,1176,运维工程师,http://jobs.51job.com/guangzhou/68432787.html?s=01&t=0,广州市康诚信息科技有限公司,广州,6-8千/月,3-4年经验,大专,19,7000.0,1,0,0,0
599,1177,自动测试系统开发工程师,http://jobs.51job.com/chengdu-gxq/86749987.html?s=01&t=0,成都奥特为通讯有限公司,成都-高新区,1-1.5万/月,1年经验,本科,21,12500.0,0,1,0,0
600,1178,资深数据分析师,http://jobs.51job.com/shanghai-ptq/91244352.html?s=01&t=0,拉扎斯网络科技（上海）有限公司,上海-普陀区,1.6-2.6万/月,3-4年经验,本科,0,21000.0,0,1,0,0
601,1181,运维工程师,http://jobs.51job.com/guangzhou-yxq/89189273.html?s=01&t=0,广州民间金融街管理有限公司,广州-越秀区,0.7-1.2万/月,3-4年经验,大专,19,9500.0,1,0,0,0
602,1185,网络管理员/IT管理员,http://jobs.51job.com/shanghai-pdxq/91860735.html?s=01&t=0,中旗国金控股有限公司,上海-浦东新区,5.5-6.5千/月,1年经验,大专,0,6000.0,1,0,0,0
603,1189,Docker架构师,http://jobs.51job.com/guangzhou-yxq/91375384.html?s=01&t=0,广州亿阳信息技术有限公司,广州-越秀区,30-50万/年,5-7年经验,本科,19,33333.333333333336,0,1,0,0
604,1190,大数据开发工程师,http://jobs.51job.com/chengdu/92022021.html?s=01&t=0,成都视达科信息技术有限公司,成都,1-1.5万/月,3-4年经验,本科,21,12500.0,0,1,0,0
605,1191,IT信息专员,http://jobs.51job.com/chongqing-naq/92021999.html?s=01&t=0,泽科集团有限公司,重庆-南岸区,4.5-6千/月,2年经验,大专,40,5250.0,1,0,0,0
606,1192,风控总监,http://jobs.51job.com/guangzhou/79250467.html?s=01&t=0,广州市触通软件科技股份有限公司,广州,2-4万/月,5-7年经验,本科,19,30000.0,0,1,0,0
607,1193,C++软件工程师,http://jobs.51job.com/beijing-cyq/91908173.html?s=01&t=0,北京华泰德丰技术有限公司,北京-朝阳区,1.3-1.7万/月,3-4年经验,本科,6,15000.0,0,1,0,0
608,1195,运维工程师,http://jobs.51job.com/guangzhou/80590537.html?s=01&t=0,广州星唯信息科技有限公司,广州,4.5-6千/月,1年经验,本科,19,5250.0,0,1,0,0
609,1197,linux运维工程师,http://jobs.51job.com/shanghai/92021197.html?s=01&t=0,上海翼勋互联网金融信息服务有限公司,上海,1-1.5万/月,3-4年经验,本科,0,12500.0,0,1,0,0
610,1198,测试工程师,http://jobs.51job.com/shanghai/91756815.html?s=01&t=0,上海海同信息科技有限公司,上海,1-1.5万/月,3-4年经验,大专,0,12500.0,1,0,0,0
611,1199,Java 开发工程师,http://jobs.51job.com/wuhan/72108753.html?s=01&t=0,武汉余物宝网络技术有限公司,武汉,1.2-1.8万/月,5-7年经验,本科,25,15000.0,0,1,0,0
612,1200,Hadoop大数据集群开发维护,http://jobs.51job.com/beijing/91991989.html?s=01&t=0,北京森艾电子技术有限公司,北京,8-16万/年,2年经验,大专,6,10000.0,1,0,0,0
613,1205,大数据项目经理,http://jobs.51job.com/shijiazhuang/91795632.html?s=01&t=0,北京卓信智恒数据科技股份有限公司,石家庄,0.8-1.5万/月,3-4年经验,本科,34,11500.0,0,1,0,0
614,1206,大数据项目经理,http://jobs.51job.com/shijiazhuang/91649976.html?s=01&t=0,北京卓信智恒数据科技股份有限公司,石家庄,0.8-1.5万/月,3-4年经验,本科,34,11500.0,0,1,0,0
615,1207,运维工程师,http://jobs.51job.com/shenzhen-nsq/90459882.html?s=01&t=0,广东奥尊金融设备有限公司,深圳-南山区,0.7-1.4万/月,1年经验,大专,30,10499.999999999998,1,0,0,0
616,1208,高级手游服务器工程师,http://jobs.51job.com/shenzhen-nsq/91991159.html?s=01&t=0,深圳市万神殿网络游戏有限公司,深圳-南山区,1.2-2万/月,3-4年经验,本科,30,16000.0,0,1,0,0
617,1209,中级测试工程师,http://jobs.51job.com/shanghai-pdxq/91990978.html?s=01&t=0,上海翌擎智能科技有限公司,上海-浦东新区,0.8-1万/月,2年经验,大专,0,9000.0,1,0,0,0
618,1210,前端开发工程师,http://jobs.51job.com/guangzhou-thq/91990537.html?s=01&t=0,广州市天河区医和你门诊部,广州-天河区,6-8千/月,2年经验,本科,19,7000.0,0,1,0,0
619,1213,深度学习算法工程师,http://jobs.51job.com/wuhan-hsq/90630792.html?s=01&t=0,睿视智觉（厦门）软件开发有限公司,武汉-洪山区,0.8-2.5万/月,1年经验,本科,25,16500.0,0,1,0,0
620,1214,助理程序员,http://jobs.51job.com/wuhan/90082482.html?s=01&t=0,大连伯骥企业管理有限公司,武汉,3-5千/月,1年经验,大专,25,4000.0,1,0,0,0
621,1215,测试工程师,http://jobs.51job.com/shanghai-pdxq/89554858.html?s=01&t=0,上海悠安致医疗科技有限公司,上海-浦东新区,1.5-2万/月,3-4年经验,本科,0,17500.0,0,1,0,0
622,1216,软件研发工程师,http://jobs.51job.com/shanghai-pdxq/89541849.html?s=01&t=0,上海量宇资产管理有限公司,上海-浦东新区,1-1.5万/月,1年经验,本科,0,12500.0,0,1,0,0
623,1217,"IOS JAVA,PHP工程师",http://jobs.51job.com/wuxi-bhq/89919560.html?s=01&t=0,江苏中达鸿运网络科技有限公司,无锡-滨湖区,0.8-1万/月,3-4年经验,本科,22,9000.0,0,1,0,0
624,1221,数据工程师,http://jobs.51job.com/shanghai-pdxq/91743445.html?s=01&t=0,上海盐商网络科技有限公司,上海-浦东新区,2-2.5万/月,3-4年经验,本科,0,22500.0,0,1,0,0
625,1224,系统管理员,http://jobs.51job.com/shenzhen/91693606.html?s=01&t=0,广州齐治信息科技有限公司,异地招聘,6-8千/月,3-4年经验,本科,20,7000.0,0,1,0,0
626,1228,资深服务器程序,http://jobs.51job.com/shanghai-xhq/91382258.html?s=01&t=0,上海摩巴网络科技有限公司,上海-徐汇区,2-3万/月,3-4年经验,本科,0,25000.0,0,1,0,0
627,1229,动画TD,http://jobs.51job.com/shanghai-zbq/86757766.html?s=01&t=0,上海米家文化传播有限公司,上海-闸北区,0.6-1.5万/月,2年经验,大专,0,10500.0,1,0,0,0
628,1230,算法工程师,http://jobs.51job.com/beijing-hdq/71553025.html?s=01&t=0,阿依瓦（北京）技术有限公司,北京-海淀区,0.8-1.4万/月,1年经验,本科,6,11000.0,0,1,0,0
629,1231,运维开发工程师,http://jobs.51job.com/shenzhen-nsq/91987456.html?s=01&t=0,深圳市环球易购电子商务有限公司,深圳-南山区,1.2-2.4万/月,3-4年经验,本科,30,18000.0,0,1,0,0
630,1234,Web前端开发工程师,http://jobs.51job.com/wuhan-wcq/89061628.html?s=01&t=0,湖北远成赛创科技有限公司,武汉-武昌区,4-7千/月,3-4年经验,大专,25,5500.0,1,0,0,0
631,1235,JAVA高级开发工程师,http://jobs.51job.com/jinan/83950365.html?s=01&t=0,山东美惑集团有限公司,济南,0.8-2万/月,3-4年经验,大专,27,14000.0,1,0,0,0
632,1236,高级软件工程师,http://jobs.51job.com/shenzhen-lhxq/89056360.html?s=01&t=0,东莞泰克威科技有限公司,深圳-龙华新区,1-1.5万/月,3-4年经验,本科,30,12500.0,0,1,0,0
633,1239,爬虫/数据工程师（应届生）,http://jobs.51job.com/shanghai-pdxq/85410459.html?s=01&t=0,上海混沌投资（集团）有限公司,上海-浦东新区,1-1.5万/月,1年经验,本科,0,12500.0,0,1,0,0
634,1241,服务器运维工程师,http://jobs.51job.com/shenzhen-baq/91982237.html?s=01&t=0,深圳前海赢金宝互联网投资有限公司,深圳-宝安区,1-1.5万/月,2年经验,本科,30,12500.0,0,1,0,0
635,1243,项目经理,http://jobs.51job.com/shanghai-bsq/91979562.html?s=01&t=0,上海商锦信息技术有限公司,上海-宝山区,0.7-2万/月,3-4年经验,本科,0,13500.0,0,1,0,0
636,1244,JAVA工程师,http://jobs.51job.com/xian-gxjs/91978457.html?s=01&t=0,西安数之元网络科技有限公司,西安-高新技术...,4-7千/月,3-4年经验,本科,38,5500.0,0,1,0,0
637,1247,软件工程师,http://jobs.51job.com/hangzhou/90674379.html?s=01&t=0,上海无妙信息科技有限公司,杭州,0.6-1万/月,1年经验,本科,24,8000.0,0,1,0,0
638,1248,高级NodeJS后端开发,http://jobs.51job.com/shanghai-pdxq/89517113.html?s=01&t=0,上海玉卓投资管理有限公司,上海-浦东新区,10-20万/月,2年经验,本科,0,150000.0,0,1,0,0
639,1249,Linux运维工程师,http://jobs.51job.com/shanghai/89162106.html?s=01&t=0,上海欧建通信科技有限公司,上海,0.8-1.2万/月,2年经验,本科,0,10000.0,0,1,0,0
640,1250,高级数据分析师,http://jobs.51job.com/beijing-hdq/92004727.html?s=01&t=0,去哪儿网酒店云事业部,北京-海淀区,1.5-2万/月,3-4年经验,本科,6,17500.0,0,1,0,0
641,1254,大数据工程师,http://jobs.51job.com/nanjing/90889621.html?s=01&t=0,南京安贤信息科技有限公司,南京,1.5-2万/月,3-4年经验,本科,7,17500.0,0,1,0,0
642,1255,数据库工程师（长沙）,http://jobs.51job.com/changsha/91801510.html?s=01&t=0,南京唯实科技有限公司,长沙,0.8-1.5万/月,1年经验,本科,42,11500.0,0,1,0,0
643,1256,数据分析师,http://jobs.51job.com/shanghai-pdxq/91125510.html?s=01&t=0,固金所金融服务（深圳）有限公司,上海-浦东新区,1-1.5万/月,3-4年经验,本科,0,12500.0,0,1,0,0
644,1257,Java架构师,http://jobs.51job.com/zhuhai/88029212.html?s=01&t=0,广东建采网科技有限公司,珠海,0.8-1.5万/月,5-7年经验,本科,33,11500.0,0,1,0,0
645,1259,算法工程师(实习可留用）,http://jobs.51job.com/shanghai-mhq/91404086.html?s=01&t=0,上海爱数信息技术股份有限公司,上海-闵行区,1-1.5万/月,无工作经验,硕士,0,12500.0,0,0,1,0
646,1261,游戏测试工程师,http://jobs.51job.com/guangzhou-thq/91291150.html?s=01&t=0,上海逐游科技有限公司,广州-天河区,1-1.5万/月,3-4年经验,大专,19,12500.0,1,0,0,0
647,1262,资深运维工程师,http://jobs.51job.com/shanghai-cnq/91073832.html?s=01&t=0,NeuLion中国,上海-长宁区,2-3万/月,5-7年经验,本科,0,25000.0,0,1,0,0
648,1265,测试工程师B,http://jobs.51job.com/shanghai-pdxq/75476712.html?s=01&t=0,上海华岭集成电路技术股份有限公司,上海-浦东新区,0.8-1万/月,2年经验,本科,0,9000.0,0,1,0,0
649,1268,系统运维工程师,http://jobs.51job.com/beijing/88390910.html?s=01&t=0,北京首航财务管理顾问有限公司,北京,0.6-1.2万/月,3-4年经验,大专,6,9000.0,1,0,0,0
650,1270,Cloud Information System Engineer,http://jobs.51job.com/shanghai/88529204.html?s=01&t=0,讴鹏信息科技（上海）有限公司,上海,1-1.5万/月,3-4年经验,本科,0,12500.0,0,1,0,0
651,1272,Java工程师（数据分析）,http://jobs.51job.com/shanghai-pdxq/91802728.html?s=01&t=0,360金融,上海-浦东新区,1.5-2.5万/月,3-4年经验,本科,0,20000.0,0,1,0,0
652,1273,高级前端开发工程师,http://jobs.51job.com/nanjing-xwq/92002902.html?s=01&t=0,福中集团有限公司,南京-玄武区,1-1.5万/月,3-4年经验,本科,7,12500.0,0,1,0,0
653,1274,运维工程师/系统工程师,http://jobs.51job.com/changsha-ylq/87550858.html?s=01&t=0,长沙八骏信息科技有限公司,长沙-岳麓区,0.5-1万/月,3-4年经验,本科,42,7500.0,0,1,0,0
654,1278,VRED渲染工程师,http://jobs.51job.com/shanghai-jdq/87662304.html?s=01&t=0,上海尚勤信息技术有限公司,上海-嘉定区,1.5-2万/月,1年经验,本科,0,17500.0,0,1,0,0
655,1279,特效合成师,http://jobs.51job.com/hangzhou-yhq/66607253.html?s=01&t=0,杭州点构数字科技有限公司,杭州-余杭区,0.6-1万/月,2年经验,本科,24,8000.0,0,1,0,0
656,1282,运维工程师,http://jobs.51job.com/shenzhen/89216664.html?s=01&t=0,北京盛世全景科技股份有限公司,深圳,0.7-1.5万/月,1年经验,本科,30,11000.0,0,1,0,0
657,1283,高级c++系统研发工程师,http://jobs.51job.com/shanghai/44920155.html?s=01&t=0,通维数码科技（上海）有限公司,上海,1.5-2.5万/月,3-4年经验,本科,0,20000.0,0,1,0,0
658,1286,游戏后端中级工程师,http://jobs.51job.com/guangzhou/91685650.html?s=01&t=0,广州爱点信息科技有限公司,广州,0.8-1.5万/月,2年经验,本科,19,11500.0,0,1,0,0
659,1287,后端开发工程师,http://jobs.51job.com/chongqing-jlpq/90257523.html?s=01&t=0,重庆铂肯智能科技有限公司,重庆-九龙坡区,0.3-1.5万/月,2年经验,大专,40,9000.0,1,0,0,0
660,1288,嵌入式软件开发,http://jobs.51job.com/beijing-cpq/80603640.html?s=01&t=0,北京智行者科技有限公司,北京-昌平区,1-1.5万/月,2年经验,本科,6,12500.0,0,1,0,0
661,1289,运维支持工程师,http://jobs.51job.com/changsha/74846281.html?s=01&t=0,湖南蚁坊软件股份有限公司,长沙,4-6千/月,2年经验,大专,42,5000.0,1,0,0,0
662,1290,高级系统运维工程师,http://jobs.51job.com/shenzhen-nsq/88676608.html?s=01&t=0,深圳市恒朋科技开发有限公司,深圳-南山区,0.8-1.2万/月,5-7年经验,本科,30,10000.0,0,1,0,0
663,1292,高级安全工程师,http://jobs.51job.com/shenzhen/91689876.html?s=01&t=0,深圳市探娱互动科学文化有限公司,深圳,1.5-3万/月,3-4年经验,本科,30,22500.0,0,1,0,0
664,1293,自动化运维工程师,http://jobs.51job.com/shenzhen/91434319.html?s=01&t=0,深圳市森鑫源实业发展有限公司,深圳,6-8千/月,2年经验,大专,30,7000.0,1,0,0,0
665,1295,数据应用开发工程师,http://jobs.51job.com/shanghai-ptq/90035413.html?s=01&t=0,上海致维网络科技有限公司,上海-普陀区,0.8-1.2万/月,1年经验,本科,0,10000.0,0,1,0,0
666,1296,分布式块存储系统/分布式文件系统开发工程师,http://jobs.51job.com/beijing-hdq/87001245.html?s=01&t=0,北京初志科技有限公司,北京-海淀区,1-1.5万/月,3-4年经验,大专,6,12500.0,1,0,0,0
667,1298,技术经理（AI及大数据）,http://jobs.51job.com/hangzhou-xhq/92008000.html?s=01&t=0,浙江省国贸供应链服务有限公司,杭州-西湖区,2-2.5万/月,3-4年经验,硕士,24,22500.0,0,0,1,0
668,1301,中高级JAVA工程师,http://jobs.51job.com/guangzhou-thq/89371267.html?s=01&t=0,尚德机构,广州-天河区,1.5-3万/月,3-4年经验,本科,19,22500.0,0,1,0,0
669,1302,PHP 开发工程师,http://jobs.51job.com/guangzhou-thq/84927678.html?s=01&t=0,广州叶游信息技术有限公司,广州-天河区,1-1.2万/月,3-4年经验,大专,19,11000.0,1,0,0,0
670,1303,自动化设备（工业机器人）控制软件工程师,http://jobs.51job.com/shanghai-pdxq/76036431.html?s=01&t=0,上海新创达智能科技有限公司,上海-浦东新区,0.8-4万/月,2年经验,本科,0,24000.0,0,1,0,0
671,1304,运维工程师,http://jobs.51job.com/shenzhen-ftq/91904079.html?s=01&t=0,深圳市小牛普惠投资管理有限公司,深圳-福田区,1.2-2万/月,5-7年经验,大专,30,16000.0,1,0,0,0
672,1305,高级后端开发工程师,http://jobs.51job.com/shanghai-pdxq/89388779.html?s=01&t=0,奥浦诺管理咨询（上海）有限公司,上海-浦东新区,15-20万/年,3-4年经验,本科,0,14583.333333333336,0,1,0,0
673,1306,软件测试工程师,http://jobs.51job.com/chengdu/86256624.html?s=01&t=0,苏州达联信息科技有限公司,成都,0.6-1万/月,2年经验,本科,21,8000.0,0,1,0,0
674,1307,软件测试工程师,http://jobs.51job.com/shanghai-cnq/90033069.html?s=01&t=0,上海小卓软件有限公司,上海-长宁区,5-8千/月,2年经验,大专,0,6500.0,1,0,0,0
675,1308,测试工程师,http://jobs.51job.com/shanghai-zbq/36518942.html?s=01&t=0,上海华浪计算机科技有限公司,上海-闸北区,6-8千/月,2年经验,本科,0,7000.0,0,1,0,0
676,1310,软件测试工程师,http://jobs.51job.com/changsha/54762043.html?s=01&t=0,国防科技大学电子科学与工程学院卫星导航定位技术工程研究中心,长沙,4.5-6千/月,2年经验,本科,42,5250.0,0,1,0,0
677,1312,数据分析专员,http://jobs.51job.com/shanghai-pdxq/92007312.html?s=01&t=0,上海上有资产管理有限公司,上海-浦东新区,6-8千/月,2年经验,本科,0,7000.0,0,1,0,0
678,1313,机器视觉工程师,http://jobs.51job.com/shenzhen-nsq/92006776.html?s=01&t=0,深圳邦马特科技有限公司,深圳-南山区,1-2万/月,3-4年经验,本科,30,15000.0,0,1,0,0
679,1314,FOF研究员,http://jobs.51job.com/shenzhen-nsq/92006489.html?s=01&t=0,互联智道投资管理（深圳）有限公司,深圳-南山区,1-1.8万/月,2年经验,硕士,30,14000.0,0,0,1,0
680,1316,MySQL DBA,http://jobs.51job.com/shenzhen-lhq/88789099.html?s=01&t=0,深圳市云才网络信息技术有限公司,深圳-罗湖区,30-50万/年,3-4年经验,本科,30,33333.333333333336,0,1,0,0
681,1319,安全测试工程师,http://jobs.51job.com/shenzhen-lgq/82036251.html?s=01&t=0,广州华微明天软件技术有限公司,深圳-龙岗区,0.8-1万/月,2年经验,本科,30,9000.0,0,1,0,0
682,1320,测试工程师,http://jobs.51job.com/shenzhen-nsq/88295630.html?s=01&t=0,深圳前海富甲金融信息服务有限公司,深圳-南山区,0.9-1.8万/月,3-4年经验,本科,30,13500.0,0,1,0,0
683,1321,软件开发工程师(后端),http://jobs.51job.com/shanghai-bsq/79111878.html?s=01&t=0,上海复控华龙微系统技术有限公司,上海-宝山区,15-35万/年,2年经验,本科,0,20833.33333333333,0,1,0,0
684,1324,PHP开发工程师,http://jobs.51job.com/beijing-cyq/91570344.html?s=01&t=0,医加壹健康科技（北京）有限公司,北京-朝阳区,1.5-2万/月,2年经验,本科,6,17500.0,0,1,0,0
685,1325,资深机器学习工程师,http://jobs.51job.com/shanghai-mhq/91872026.html?s=01&t=0,上海优雅广告有限公司,上海-闵行区,2.5-5万/月,1年经验,本科,0,37500.0,0,1,0,0
686,1326,开发总监/经理,http://jobs.51job.com/shanghai-ypq/91959718.html?s=01&t=0,润申信息科技（上海）有限公司,上海-杨浦区,1.8-2.5万/月,10年以上经验,本科,0,21500.0,0,1,0,0
687,1327,APP工程师（安卓android、ios）,http://jobs.51job.com/jiaxing/84389630.html?s=01&t=0,盖珀信息科技（上海）有限公司,嘉兴,0.8-1.2万/月,2年经验,中专,13,10000.0,0,0,0,0
688,1329,资深系统开发工程师,http://jobs.51job.com/hangzhou-xhq/67234303.html?s=01&t=0,杭州嘉洁网络科技有限公司,杭州-西湖区,2-3万/月,3-4年经验,本科,24,25000.0,0,1,0,0
689,1330,C#开发工程师,http://jobs.51job.com/beijing-dxq/91787196.html?s=01&t=0,北京悦琦医疗科技有限公司,北京-大兴区,0.7-1.3万/月,无工作经验,本科,6,10000.0,0,1,0,0
690,1331,软件测试工程师,http://jobs.51job.com/suzhou-gxq/86255550.html?s=01&t=0,苏州达联信息科技有限公司,异地招聘,0.6-1万/月,1年经验,本科,20,8000.0,0,1,0,0
691,1333,ETL讲师,http://jobs.51job.com/qingdao/89432678.html?s=01&t=0,青岛莱牛教育有限公司,异地招聘,1.5-2万/月,3-4年经验,大专,20,17500.0,1,0,0,0
692,1334,数据仓库工程师-中级,http://jobs.51job.com/chengdu-gxq/89229512.html?s=01&t=0,四川能信科技股份有限公司,成都-高新区,0.8-1.5万/月,3-4年经验,大专,21,11500.0,1,0,0,0
693,1335,大数据工程师,http://jobs.51job.com/shanghai-mhq/87197891.html?s=01&t=0,上海元卓信息科技有限公司,上海-闵行区,1.5-2万/月,2年经验,本科,0,17500.0,0,1,0,0
694,1336,Node.js 开发工程师（全栈工程师）,http://jobs.51job.com/guangzhou/83505488.html?s=01&t=0,EF英孚教育,广州,6-9千/月,2年经验,大专,19,7500.0,1,0,0,0
695,1337,高级软件工程师（C#开发）,http://jobs.51job.com/shanghai/49482089.html?s=01&t=0,上海博笃软件有限公司,上海,1-1.5万/月,3-4年经验,大专,0,12500.0,1,0,0,0
696,1339,Egret实训讲师,http://jobs.51job.com/beijing/90626680.html?s=01&t=0,北京楚枫网络科技有限公司,北京,2-2.5万/月,3-4年经验,本科,6,22500.0,0,1,0,0
697,1340,软件工程师Software engineer,http://jobs.51job.com/shanghai-pdxq/69326269.html?s=01&t=0,音赛科技（上海）有限公司,上海-浦东新区,0.8-1.5万/月,1年经验,本科,0,11500.0,0,1,0,0
698,1341,大数据数据分析师,http://jobs.51job.com/shanghai-pdxq/83004885.html?s=01&t=0,上海帜讯信息技术股份有限公司,上海-浦东新区,1.6-2.4万/月,8-9年经验,本科,0,20000.0,0,1,0,0
699,1342,数据开发工程师,http://jobs.51job.com/zhongshan/89712412.html?s=01&t=0,中山市天农拓泰科技服务有限公司,中山,1-1.5万/月,5-7年经验,大专,2,12500.0,1,0,0,0
700,1343,软件测试工程师,http://jobs.51job.com/xian-gxjs/91268992.html?s=01&t=0,威发（西安）软件有限公司,西安-高新技术...,5-9千/月,2年经验,本科,38,7000.0,0,1,0,0
701,1344,Java运维开发工程师-上海-00486,http://jobs.51job.com/shanghai-pdxq/91737891.html?s=01&t=0,萨孚凯信息系统技术（北京）有限公司上海分公司,上海-浦东新区,1-1.4万/月,3-4年经验,大专,0,12000.0,1,0,0,0
702,1345,软件测试实习生,http://jobs.51job.com/chengdu-whq/90560985.html?s=01&t=0,成都寰宇思创科技有限公司,成都-武侯区,2-3千/月,无工作经验,大专,21,2500.0,1,0,0,0
703,1347,运维工程师,http://jobs.51job.com/beijing-cyq/92005141.html?s=01&t=0,瑞华致融信息技术（北京）有限公司,北京-朝阳区,0.5-1.5万/月,2年经验,大专,6,10000.0,1,0,0,0
704,1348,python开发工程师,http://jobs.51job.com/chengdu-gxq/73045836.html?s=01&t=0,成都知数科技有限公司,成都-高新区,0.8-1.2万/月,2年经验,本科,21,10000.0,0,1,0,0
705,1351,招聘Python讲师,http://jobs.51job.com/guangzhou/87788940.html?s=01&t=0,广州智新通信技术有限公司,广州,6-8千/月,无工作经验,大专,19,7000.0,1,0,0,0
706,1352,Python/C/C++软件研发工程师,http://jobs.51job.com/chengdu-xdq/84804718.html?s=01&t=0,成都牛途科技有限责任公司,成都-新都区,3-7千/月,1年经验,本科,21,5000.0,0,1,0,0
707,1355,Python开发培训讲师（全职或兼职）,http://jobs.51job.com/shanghai-hpq/74046562.html?s=01&t=0,苹果授权培训中心（上海环球友好培训中心）,上海-黄浦区,2.5-3万/月,3-4年经验,本科,0,27500.0,0,1,0,0
708,1356,Python开发工程师,http://jobs.51job.com/wuhan/89424874.html?s=01&t=0,武汉来来互娱网络科技有限公司,武汉,5-9千/月,2年经验,本科,25,7000.0,0,1,0,0
709,1358,Python开发工程师,http://jobs.51job.com/shanghai-ypq/88323212.html?s=01&t=0,上海易班企业发展有限公司,上海-杨浦区,2-2.5万/月,5-7年经验,本科,0,22500.0,0,1,0,0
710,1359,Python开发工程师,http://jobs.51job.com/beijing/86342259.html?s=01&t=0,北京世纪互联宽带数据中心有限公司,北京,1-1.5万/月,1年经验,本科,6,12500.0,0,1,0,0
711,1362,Python开发工程师,http://jobs.51job.com/shenzhen/86432618.html?s=01&t=0,深圳市顶尖传诚科技有限公司,深圳,1-1.3万/月,3-4年经验,大专,30,11500.0,1,0,0,0
712,1363,python开发工程师,http://jobs.51job.com/chengdu/79853661.html?s=01&t=0,北京子衿晨风科技有限公司,成都,0.8-1.6万/月,3-4年经验,本科,21,12000.000000000002,0,1,0,0
713,1367,高级python开发工程师,http://jobs.51job.com/shenyang-dlhnq/86713171.html?s=01&t=0,航美在线网络科技有限公司,沈阳-东陵区（...,0.8-1万/月,3-4年经验,本科,26,9000.0,0,1,0,0
714,1368,Python软件工程师,http://jobs.51job.com/dalian/90207846.html?s=01&t=0,纳思达科技（大连）有限公司,大连,1-1.5万/月,3-4年经验,本科,14,12500.0,0,1,0,0
715,1370,高级python开发工程师,http://jobs.51job.com/beijing-hdq/86765316.html?s=01&t=0,北京天云智汇科技有限公司,北京-海淀区,2-3万/月,10年以上经验,本科,6,25000.0,0,1,0,0
716,1371,Python开发（熟悉odoo）,http://jobs.51job.com/shanghai-cnq/60982716.html?s=01&t=0,上海波恩网络科技服务有限公司,上海-长宁区,1-1.5万/月,1年经验,本科,0,12500.0,0,1,0,0
717,1372,Python高级开发工程师,http://jobs.51job.com/beijing-cyq/89776361.html?s=01&t=0,北京微影时代科技有限公司,北京-朝阳区,2-2.5万/月,3-4年经验,本科,6,22500.0,0,1,0,0
718,1373,Python/Django开发工程师,http://jobs.51job.com/guangzhou-pyq/78802001.html?s=01&t=0,广州市天诺营销策划有限公司,广州-番禺区,1-1.5万/月,2年经验,大专,19,12500.0,1,0,0,0
719,1376,Python开发工程师,http://jobs.51job.com/shenzhen-lgq/87529732.html?s=01&t=0,邦阔科技（深圳）有限公司,深圳-龙岗区,1-1.5万/月,3-4年经验,本科,30,12500.0,0,1,0,0
720,1378,Python开发工程师,http://jobs.51job.com/jinan/88507360.html?s=01&t=0,郑州三友软件科技有限公司,济南,6-8千/月,2年经验,大专,27,7000.0,1,0,0,0
721,1382,python讲师,http://jobs.51job.com/beijing-hdq/87041513.html?s=01&t=0,深圳市天瑞地安网络科技有限公司,北京-海淀区,1.2-2.4万/月,3-4年经验,大专,6,18000.0,1,0,0,0
722,1384,Python爬虫工程师,http://jobs.51job.com/guangzhou-byq/88190017.html?s=01&t=0,广州知迅行一信息技术有限公司,广州-白云区,1.2-2万/月,2年经验,本科,19,16000.0,0,1,0,0
723,1386,Python开发工程师,http://jobs.51job.com/zhuhai-xzq/87272980.html?s=01&t=0,广州虎牙信息科技有限公司,异地招聘,1.5-2万/月,3-4年经验,本科,20,17500.0,0,1,0,0
724,1390,Python开发工程师,http://jobs.51job.com/wuhan-hsq/89974325.html?s=01&t=0,上海讯锡信息科技有限公司,武汉-洪山区,0.7-1.2万/月,2年经验,大专,25,9500.0,1,0,0,0
725,1391,Python开发工程师,http://jobs.51job.com/wuxi-bhq/86216238.html?s=01&t=0,无锡欣动信息科技有限公司,无锡-滨湖区,0.7-1万/月,2年经验,本科,22,8500.0,0,1,0,0
